时间,MFI原始,MFI六日平均,收盘价,累计涨幅,MFI,买入,卖出
2012/7/19,53.23379138,45.23112792,2424.322,-0.0222,2.261556396,2,4.5
2012/7/20,46.46143235,43.10380936,2398.455,-2.0625,2.155190468,2,4.5
2012/7/23,40.17493681,42.18304772,2365.431,-3.4987,2.109152386,2,4.5
2012/7/24,45.81620191,41.15412075,2375.992,-0.9751,2.057706038,2,4.5
2012/7/25,46.68960878,38.57159696,2360.083,-2.2477,1.928579848,2,4.5
2012/7/26,39.01079626,34.59597059,2347.488,-2.787,1.72979853,2,4.5
2012/7/27,40.46988004,33.07057667,2349.108,-3.1317,1.653528834,2,4.5
2012/7/30,40.93686254,32.69316006,2335.793,-2.6315,1.634658003,2,4.5
2012/7/31,34.00137499,33.65681747,2332.922,-1.3775,1.682840873,2,4.5
2012/8/1,30.32105914,35.58655807,2358.651,-0.7211,1.779327903,2,4.5
2012/8/2,22.83585059,39.47849619,2334.882,-1.0592,1.97392481,2,4.5
2012/8/3,29.85843274,45.83589309,2353.737,0.282,2.291794654,2,4.5
2012/8/6,38.20538033,49.65096036,2385.611,1.5672,2.482548018,2,4.5
2012/8/7,46.71880703,51.81274982,2388.873,2.2707,2.590637491,2,4.5
2012/8/8,45.57981857,52.57251517,2389.795,2.4322,2.628625759,2,4.5
2012/8/9,53.67268791,53.618512,2411.7,2.2459,2.6809256,2,4.5
2012/8/10,60.98023196,53.4016665,2399.751,2.7581,2.670083325,2,4.5
2012/8/13,52.74883639,52.06109331,2351.931,-0.0421,2.603054666,2,4.5
2012/8/14,51.17611708,52.13922281,2357.016,-1.1801,2.606961141,2,4.5
2012/8/15,51.27739912,52.48593706,2331.615,-2.3945,2.624296853,2,4.5
2012/8/16,51.85579955,52.83110936,2319.67,-2.9454,2.641555468,2,4.5
2012/8/17,52.37161489,51.79410171,2313.476,-4.129,2.589705086,2,4.5
2012/8/20,52.93679285,49.33422549,2301.788,-4.1387,2.466711275,2,4.5
2012/8/21,53.21761339,45.47196088,2313.703,-1.6284,2.273598044,2,4.5
2012/8/22,53.25640257,40.31556058,2295.586,-2.6276,2.015778029,2,4.5
2012/8/23,53.34843292,33.85291872,2302.199,-1.2618,1.692645936,2,4.5
2012/8/24,45.63375365,28.44137419,2275.677,-1.9015,1.422068709,2,4.5
2012/8/27,37.61235757,25.77223887,2228.204,-3.7206,1.288611944,2,4.5
2012/8/28,29.76320516,24.4122122,2238.411,-2.7573,1.22061061,2,4.5
2012/8/29,22.27921162,24.28237872,2214.814,-4.3291,1.214118936,2,4.5
2012/8/30,14.48055139,26.48783731,2211.37,-3.7016,1.324391866,2,4.5
2012/8/31,20.87916574,32.2783018,2204.868,-4.2837,1.61391509,2,4.5
2012/9/3,29.61894174,37.48214484,2228.369,-2.0658,1.874107242,2,4.5
2012/9/4,29.45219753,41.00145672,2204.407,-1.055,2.050072836,2,4.5
2012/9/5,28.98420431,44.81345472,2199.875,-1.7187,2.240672736,2,4.5
2012/9/6,35.51196316,48.54748967,2217.823,0.1514,2.427374483,2,4.5
2012/9/7,49.22333833,52.51669842,2317.179,4.7868,2.625834921,2,4.5
2012/9/10,52.10222399,53.95543575,2326.666,5.4902,2.697771788,2,4.5
2012/9/11,50.73481299,54.84904627,2311.89,3.7892,2.742452313,2,4.5
2012/9/12,52.32418552,56.85842109,2320.071,5.2184,2.842921054,2,4.5
2012/9/13,51.38841401,57.70814848,2298.461,4.4926,2.885407424,2,4.5
2012/9/14,59.32721569,57.77032238,2315.542,4.4198,2.888516119,2,4.5
2012/9/17,57.85576231,57.39579014,2258.705,-2.5147,2.869789507,2,4.5
2012/9/18,57.46388707,58.05272253,2235.239,-3.963,2.902636126,2,4.5
2012/9/19,62.79106194,58.05209126,2246.236,-2.8359,2.902604563,2,4.5
2012/9/20,57.42254989,56.65540441,2195.951,-5.4284,2.832770221,2,4.5
2012/9/21,51.7614574,56.04019088,2199.063,-4.3553,2.802009544,2,4.5
2012/9/24,57.08002223,57.55558741,2215.516,-4.3502,2.87777937,2,4.5
2012/9/25,61.79735663,58.21543821,2210.154,-2.1376,2.910771911,2,4.5
2012/9/26,57.46009946,59.3057512,2184.891,-2.2417,2.96528756,2,4.5
2012/9/27,54.41094087,59.69638741,2251.717,0.3249,2.98481937,2,4.5
2012/9/28,53.73126866,60.80351319,2293.106,4.4016,3.040175659,2,4.5
2012/10/8,60.8538366,62.09412673,2270.054,3.2546,3.104706336,2,4.5
2012/10/9,61.03912705,62.18100147,2320.157,4.7135,3.109050074,2,4.5
2012/10/10,68.33923459,62.38044803,2324.117,5.1262,3.119022401,2,4.5
2012/10/11,59.80391668,62.63201873,2302.533,5.3405,3.131600936,2,4.5
2012/10/12,61.05369556,64.31086439,2304.531,2.3687,3.21554322,2,4.5
2012/10/15,61.47494991,65.85368989,2294.857,0.1108,3.292684495,2,4.5
2012/10/16,61.37508506,67.09326323,2298.162,1.2601,3.354663162,2,4.5
2012/10/17,62.23580639,67.09609015,2300.803,-0.8321,3.354804507,2,4.5
2012/10/18,69.84865878,65.44838568,2336.077,0.5303,3.272419284,2,4.5
2012/10/19,69.87699066,61.3876648,2332.47,1.3046,3.06938324,2,4.5
2012/10/22,70.31064855,56.02069419,2341.592,1.6089,2.80103471,2,4.5
2012/10/23,68.91238995,50.38411142,2312.077,0.7682,2.519205571,2,4.5
2012/10/24,61.39204656,46.22946412,2307.779,0.4383,2.311473206,2,4.5
2012/10/25,52.34957956,44.74703397,2291.239,-0.3933,2.237351699,2,4.5
2012/10/26,45.48433351,45.82950979,2247.907,-3.8176,2.291475489,2,4.5
2012/10/29,37.67516703,48.15115374,2235.854,-4.1994,2.407557687,2,4.5
2012/10/30,36.49115194,51.6710039,2239.882,-4.4103,2.583550195,2,4.5
2012/10/31,43.98450615,55.15050181,2254.82,-2.4829,2.757525091,2,4.5
2012/11/1,52.49746566,56.26059794,2297.884,-0.3871,2.813029897,2,4.5
2012/11/2,58.84443444,54.92203778,2306.774,0.7165,2.746101889,2,4.5
2012/11/5,59.41419722,53.66724772,2301.88,2.3955,2.683362386,2,4.5
2012/11/6,58.79426798,52.39661014,2292.206,2.5114,2.619830507,2,4.5
2012/11/7,57.36813941,51.55263921,2287.505,2.1261,2.577631961,2,4.5
2012/11/8,50.6450829,51.18869032,2245.405,-0.3812,2.559434516,2,4.5
2012/11/9,44.46610472,51.91096418,2240.924,-2.4907,2.595548209,2,4.5
2012/11/12,51.31569408,52.65076745,2251.848,-2.3901,2.632538373,2,4.5
2012/11/13,51.79037175,51.99634522,2212.44,-3.9279,2.599817261,2,4.5
2012/11/14,53.73044242,50.8346829,2223.11,-3.0253,2.541734145,2,4.5
2012/11/15,55.18444603,48.10059935,2193.623,-4.1466,2.405029967,2,4.5
2012/11/16,54.9787261,44.81264271,2177.24,-3.053,2.240632135,2,4.5
2012/11/19,48.90492433,41.79201683,2174.985,-2.957,2.089600841,2,4.5
2012/11/20,47.38916067,38.4316933,2164.881,-3.9091,1.921584665,2,4.5
2012/11/21,44.82039784,35.40982448,2194.896,-0.7726,1.770491224,2,4.5
2012/11/22,37.32594111,32.84602549,2177.546,-2.0454,1.642301275,2,4.5
2012/11/23,35.45670619,31.52565262,2192.676,-0.0242,1.576282631,2,4.5
2012/11/26,36.85497081,30.46439142,2175.599,-0.0562,1.523219571,2,4.5
2012/11/27,28.74298315,29.07630219,2150.638,-1.0999,1.453815109,2,4.5
2012/11/28,29.25794776,31.42267562,2129.161,-1.6339,1.571133781,2,4.5
2012/11/29,29.43760393,35.08030357,2115.676,-3.6537,1.754015178,2,4.5
2012/11/30,29.40370388,40.30485613,2139.661,-1.7295,2.015242807,2,4.5
2012/12/3,29.08913896,46.11291166,2108.85,-3.8643,2.305645583,2,4.5
2012/12/4,28.52643546,50.74916269,2131.473,-2.0127,2.537458134,2,4.5
2012/12/5,42.82122374,56.34318643,2207.878,2.7192,2.817159321,2,4.5
2012/12/6,51.20371545,58.59129095,2203.602,3.5241,2.929564547,2,4.5
2012/12/7,60.78491931,60.90260529,2246.757,6.1158,3.045130264,2,4.5
2012/12/10,64.25203708,62.76391055,2271.046,6.0632,3.138195527,2,4.5
2012/12/11,56.9066451,64.94130881,2258.5,6.9508,3.247065441,2,4.5
2012/12/12,62.09057791,69.02941168,2267.767,6.2883,3.451470584,2,4.5
2012/12/13,56.30985084,72.36958347,2242.635,1.5955,3.618479173,2,4.5
2012/12/14,65.07160149,77.43749571,2355.865,6.8382,3.871874785,2,4.5
2012/12/17,71.95275089,80.72210939,2366.7,5.3397,4.036105469,2,4.5
2012/12/18,77.31642666,82.91729893,2368.12,4.3186,4.145864946,2,4.5
2012/12/19,81.43526232,84.29127114,2371.109,4.9972,4.214563557,2,4.5
2012/12/20,82.13160862,84.9889489,2384.816,5.165,4.249447445,2,4.5
2012/12/21,86.71732428,85.57010782,2372.002,5.7359,4.278505391,2,4.5
2012/12/24,84.77928356,86.27218448,2381.217,1.0754,4.313609224,2,4.5
2012/12/25,85.12388812,87.38267752,2448.395,3.4367,4.369133876,2,4.5
2012/12/26,85.56025995,89.07466943,2457.619,3.7534,4.453733471,2,4.5
2012/12/27,85.62132886,89.50936108,2444.594,3.0972,4.475468054,2,4.5
2012/12/28,85.61856211,88.74318483,2480.049,3.9694,4.437159242,2,4.5
2012/12/31,90.92978424,87.94824389,2522.952,6.2366,4.397412194,2,4.5
2013/1/4,91.44224185,85.10741379,2524.409,5.9058,4.255370689,2,4.5
2013/1/7,95.27583955,82.31626452,2535.985,3.5432,4.115813226,2,4.5
2013/1/8,88.16840988,79.02759833,2525.33,2.7463,3.951379916,2,4.5
2013/1/9,81.02427135,76.41989298,2526.126,3.3078,3.820994649,2,4.5
2013/1/10,80.84891645,73.85365768,2530.569,2.0334,3.692682884,2,4.5
2013/1/11,73.88480365,71.36919035,2483.23,-1.5672,3.568459518,2,4.5
2013/1/14,74.69534627,70.12255523,2577.725,2.1804,3.506127761,2,4.5
2013/1/15,75.54384236,67.40682058,2595.856,2.4252,3.370341029,2,4.5
2013/1/16,72.52217779,64.52848957,2577.092,2.1226,3.226424478,2,4.5
2013/1/17,65.62685958,62.25098302,2552.758,1.1469,3.112549151,2,4.5
2013/1/18,65.94211248,60.18545977,2595.439,2.643,3.009272988,2,4.5
2013/1/21,66.40499288,59.21564526,2610.898,5.1093,2.960782263,2,4.5
2013/1/22,58.40093839,59.31173824,2596.898,0.7678,2.965586912,2,4.5
2013/1/23,58.27385627,60.89218949,2607.456,0.471,3.044609474,2,4.5
2013/1/24,58.85713855,63.55683528,2582.755,0.2465,3.177841764,2,4.5
2013/1/25,53.23372004,66.18152885,2571.674,0.7617,3.309076443,2,4.5
2013/1/28,60.12322543,69.86220582,2651.863,2.2079,3.493110291,2,4.5
2013/1/29,66.98155078,73.63329757,2675.866,2.5174,3.681664879,2,4.5
2013/1/30,67.88364585,77.14072962,2688.711,3.5336,3.857036481,2,4.5
2013/1/31,74.26173102,79.37665228,2686.882,3.059,3.968832614,2,4.5
2013/2/1,74.60529997,80.54576774,2743.324,6.107,4.027288387,2,4.5
2013/2/4,75.31778185,81.90483521,2748.028,6.7075,4.09524176,2,4.5
2013/2/5,82.74977596,82.14055766,2771.675,4.4498,4.107027883,2,4.5
2013/2/6,88.02614309,80.11391591,2775.844,3.6951,4.005695795,2,4.5
2013/2/7,81.29918181,76.8335989,2759.87,2.6396,3.841679945,2,4.5
2013/2/8,81.27642373,73.79839948,2771.725,3.1371,3.689919974,2,4.5
2013/2/18,82.7597048,70.52634587,2737.471,-0.1994,3.526317293,2,4.5
2013/2/19,76.73211659,65.84020729,2685.606,-2.2655,3.292010365,2,4.5
2013/2/20,70.58992542,61.93190289,2702.635,-2.4919,3.096595144,2,4.5
2013/2/21,68.34424106,58.91733212,2610.549,-6.0496,2.945866606,2,4.5
2013/2/22,63.08798526,55.86133989,2596.604,-6.0083,2.793066995,2,4.5
2013/2/25,61.64410209,51.97355356,2604.96,-6.116,2.598677678,2,4.5
2013/2/26,54.64287334,48.33637954,2567.595,-6.3146,2.416818977,2,4.5
2013/2/27,53.28229015,47.2814898,2594.677,-3.3652,2.36407449,2,4.5
2013/2/28,52.50250081,45.16993906,2673.327,-0.9681,2.258496953,2,4.5
2013/3/1,50.00828771,43.31534766,2668.836,2.2712,2.165767383,2,4.5
2013/3/4,39.76126727,42.08377689,2545.715,-1.8079,2.104188844,2,4.5
2013/3/5,39.82105796,42.56906367,2622.807,0.8986,2.128453184,2,4.5
2013/3/6,48.31353488,43.36080371,2650.202,3.3775,2.168040186,2,4.5
2013/3/7,40.61298577,42.83701509,2619.479,1.1634,2.141850755,2,4.5
2013/3/8,41.3749524,43.82444907,2606.927,-2.347,2.191222454,2,4.5
2013/3/11,42.61886304,44.84743054,2592.372,-2.7373,2.242371527,2,4.5
2013/3/12,42.67298801,45.57562417,2555.615,0.4581,2.278781209,2,4.5
2013/3/13,44.57149818,46.30846163,2527.486,-3.6709,2.315423082,2,4.5
2013/3/14,45.17080315,46.68099898,2534.273,-4.4469,2.334049949,2,4.5
2013/3/15,46.53758964,48.34115425,2539.873,-3.0666,2.417057713,2,4.5
2013/3/18,47.51284124,49.51205534,2502.493,-4.0591,2.475602767,2,4.5
2013/3/19,46.98802481,49.06056062,2525.097,-2.5975,2.453028031,2,4.5
2013/3/20,47.07001278,50.11655693,2610.174,2.1897,2.505827847,2,4.5
2013/3/21,46.80672223,50.91144678,2614.988,3.4748,2.545572339,2,4.5
2013/3/22,55.13173483,51.75513633,2618.308,3.3333,2.587756816,2,4.5
2013/3/25,53.56299615,51.46753365,2613.097,2.9133,2.573376682,2,4.5
2013/3/26,44.80387291,52.48902415,2575.05,2.929,2.624451207,2,4.5
2013/3/27,53.32400269,55.00212006,2583.53,2.355,2.750106003,2,4.5
2013/3/28,51.83935187,54.84852044,2499.302,-4.2745,2.742426022,2,4.5
2013/3/29,51.86885952,56.03964257,2495.083,-4.6277,2.801982129,2,4.5
2013/4/1,53.40611874,56.23730441,2493.187,-4.8307,2.811865221,2,4.5
2013/4/2,59.69193917,55.67942276,2486.391,-4.9043,2.783971138,2,4.5
2013/4/3,59.88244838,52.85184201,2483.547,-3.5627,2.6425921,2,4.5
2013/4/8,52.40240498,48.82243395,2472.299,-4.3449,2.441121697,2,4.5
2013/4/9,58.98608465,45.96942107,2489.43,-0.3918,2.298471054,2,4.5
2013/4/10,53.05483057,43.20737782,2485.309,-0.3885,2.160368891,2,4.5
2013/4/11,50.0588288,41.20709212,2477.876,-0.6116,2.060354606,2,4.5
2013/4/12,42.72645467,41.6429417,2462.112,-0.9752,2.082147085,2,4.5
2013/4/15,35.70600002,44.65600355,2436.818,-1.8881,2.232800177,2,4.5
2013/4/16,35.28432773,48.65841283,2459.592,-0.5006,2.432920642,2,4.5
2013/4/17,42.41382516,52.79648509,2458.473,-1.239,2.639824254,2,4.5
2013/4/18,41.05311634,55.54855459,2464.851,-0.8141,2.77742773,2,4.5
2013/4/19,52.67392632,58.60842273,2533.827,2.2834,2.930421136,2,4.5
2013/4/22,60.80482574,58.62363666,2530.67,2.795,2.931181833,2,4.5
2013/4/23,59.72045571,58.49806496,2449.471,0.6137,2.924903248,2,4.5
2013/4/24,60.11276126,58.7115581,2495.579,1.5615,2.935577905,2,4.5
2013/4/25,58.92624221,59.83522424,2467.875,0.4969,2.991761212,2,4.5
2013/4/26,59.41232513,62.21799321,2447.306,-0.596,3.110899661,2,4.5
2013/5/2,52.76520992,63.28915781,2449.639,-3.2991,3.164457891,2,4.5
2013/5/3,60.05139553,65.50792212,2492.912,-1.408,3.275396106,2,4.5
2013/5/6,61.00141454,65.48348209,2525.983,3.1272,3.274174104,2,4.5
2013/5/7,66.85475809,63.97612878,2529.938,1.4014,3.198806439,2,4.5
2013/5/8,73.22285607,61.29746462,2542.798,3.0198,3.064873231,2,4.5
2013/5/9,65.83931272,58.94630825,2527.794,3.2632,2.947315412,2,4.5
2013/5/10,66.07779578,58.00879248,2540.836,3.6838,2.900439624,2,4.5
2013/5/13,59.90475533,58.45713127,2530.768,1.5211,2.922856564,2,4.5
2013/5/14,51.95729472,59.56167211,2493.338,-1.2845,2.978083606,2,4.5
2013/5/15,50.7827731,63.03636736,2506.925,-0.8962,3.151818368,2,4.5
2013/5/16,59.11591785,65.2511532,2552.709,0.4218,3.26255766,2,4.5
2013/5/17,60.2142181,64.96101696,2592.048,2.553,3.248050848,2,4.5
2013/5/20,68.76782856,64.57631939,2609.607,2.7145,3.228815969,2,4.5
2013/5/21,66.53200036,62.96705509,2614.853,3.3117,3.148352755,2,4.5
2013/5/22,72.80546618,62.91176167,2618.034,4.9124,3.145588084,2,4.5
2013/5/23,64.07148818,60.73416527,2582.849,3.0236,3.036708263,2,4.5
2013/5/24,57.37510041,59.90828603,2597.228,1.754,2.995414301,2,4.5
2013/5/27,57.90603264,60.12719014,2599.587,0.3037,3.006359507,2,4.5
2013/5/28,59.1122428,59.33923429,2644.359,1.3486,2.966961715,2,4.5
2013/5/29,66.20023984,57.40879342,2642.561,1.0796,2.870439671,2,4.5
2013/5/30,59.73988773,53.13955231,2634.323,0.6462,2.656977615,2,4.5
2013/5/31,59.11621275,48.60660656,2606.426,0.9311,2.430330328,2,4.5
2013/6/3,58.68852507,44.2194648,2602.623,0.2285,2.21097324,2,4.5
2013/6/4,53.17829758,39.62197432,2565.666,-1.2823,1.981098716,2,4.5
2013/6/5,47.52959753,36.16969391,2560.539,-3.2044,1.808484696,2,4.5
2013/6/6,40.58479319,34.63871627,2527.845,-4.4132,1.731935813,2,4.5
2013/6/7,32.54221326,33.09735386,2484.16,-5.8297,1.654867693,2,4.5
2013/6/13,32.79336215,31.36204096,2399.937,-8.1611,1.568102048,2,4.5
2013/6/14,31.10358219,27.98394694,2416.771,-7.3138,1.399197347,2,4.5
2013/6/17,32.46461518,24.88032577,2403.839,-6.4289,1.244016289,2,4.5
2013/6/18,38.34373165,21.48583106,2418.745,-5.609,1.074291553,2,4.5
2013/6/19,31.33661872,18.45546041,2400.765,-5.0756,0.922773021,2,4.5
2013/6/20,22.13033586,17.90770617,2321.466,-6.6505,0.895385309,2,4.5
2013/6/21,12.52479808,20.11800928,2317.394,-3.4355,1.005900464,2,4.5
2013/6/24,12.48185515,24.93273756,2171.21,-10.445,1.246636878,2,4.5
2013/6/25,12.09764689,30.8771434,2165.421,-10.1765,1.54385717,2,4.5
2013/6/26,20.16150778,36.97485268,2168.297,-10.6638,1.848742634,2,4.5
2013/6/27,28.05009327,41.83213508,2160.735,-10.2692,2.091606754,2,4.5
2013/6/28,35.3921545,46.38255509,2200.639,-5.1193,2.319127755,2,4.5
2013/7/1,41.41316775,48.79144588,2213.317,-4.3678,2.439572294,2,4.5
2013/7/2,48.14829018,50.35537837,2221.984,2.3319,2.517768919,2,4.5
2013/7/3,48.68390259,51.83659489,2203.828,1.7814,2.591829745,2,4.5
2013/7/4,49.3052022,54.71018399,2221.979,2.4722,2.7355092,2,4.5
2013/7/5,55.35261334,57.41256971,2226.849,3.0402,2.870628485,2,4.5
2013/7/8,49.84549919,60.66914788,2163.619,-1.646,3.033457394,2,4.5
2013/7/9,50.79676271,63.66348454,2162.669,-2.266,3.183174227,2,4.5
2013/7/10,57.03558932,65.30128173,2224.065,0.1813,3.265064086,2,4.5
2013/7/11,65.92543719,64.76468783,2326.688,5.6126,3.238234392,2,4.5
2013/7/12,65.51951648,61.65820906,2275.373,2.5835,3.082910453,2,4.5
2013/7/15,74.89208236,57.63875175,2307.297,3.7673,2.881937588,2,4.5
2013/7/16,67.81151916,53.26459568,2317.848,7.064,2.663229784,2,4.5
2013/7/17,60.62354583,48.86006888,2282.836,5.5974,2.443003444,2,4.5
2013/7/18,53.81602596,45.69587611,2245.328,1.1155,2.284793805,2,4.5
2013/7/19,47.28656458,43.69939353,2190.478,-5.9416,2.184969677,2,4.5
2013/7/22,41.40277261,42.69817244,2202.189,-3.2015,2.134908622,2,4.5
2013/7/23,48.64714592,42.61657502,2265.845,-1.7139,2.130828751,2,4.5
2013/7/24,41.38435837,40.43202907,2249.151,-2.908,2.021601453,2,4.5
2013/7/25,41.6383892,40.85389201,2237.683,-1.9074,2.042694601,2,4.5
2013/7/26,41.83713051,41.0621144,2224.008,-0.8755,2.05310572,2,4.5
2013/7/29,41.27923806,42.44310147,2175.97,-0.5926,2.122155073,2,4.5
2013/7/30,40.91318808,45.33728666,2189.388,-0.5106,2.266864333,2,4.5
2013/7/31,35.53987018,49.53754031,2193.021,-3.2353,2.476877016,2,4.5
2013/8/1,43.91553604,54.83571941,2245.364,-0.1117,2.741785971,2,4.5
2013/8/2,42.88772351,59.82933932,2247.263,0.4828,2.991466966,2,4.5
2013/8/5,50.12305294,65.12525254,2278.329,2.4763,3.256262627,2,4.5
2013/8/6,58.64434922,70.56117448,2293.641,5.3084,3.528058724,2,4.5
2013/8/7,66.11470997,74.62097528,2280.623,4.1242,3.731048764,2,4.5
2013/8/8,67.32894481,77.19890698,2276.782,3.7899,3.859945349,2,4.5
2013/8/9,73.87725549,80.67803353,2286.01,1.8084,4.033901676,2,4.5
2013/8/12,74.66320278,81.88805993,2352.794,4.6452,4.094402996,2,4.5
2013/8/13,82.73858458,83.05121058,2359.068,3.5295,4.152560529,2,4.5
2013/8/14,83.00315404,81.95189049,2349.08,2.434,4.097594524,2,4.5
2013/8/15,81.58230021,80.79233519,2321.576,1.8308,4.039616759,2,4.5
2013/8/16,88.20370407,78.81620815,2304.144,1.2483,3.940810408,2,4.5
2013/8/19,81.13741388,75.72546176,2331.43,2.0272,3.786273088,2,4.5
2013/8/20,81.64210668,73.78418553,2312.465,-1.7076,3.689209277,2,4.5
2013/8/21,76.14266404,71.34797214,2308.589,-2.1419,3.567398607,2,4.5
2013/8/22,76.04582225,68.79655282,2303.932,-1.9202,3.439827641,2,4.5
2013/8/23,69.72553802,64.79566619,2286.929,-1.4874,3.239783309,2,4.5
2013/8/26,69.65922571,60.57968163,2335.616,1.3924,3.028984081,2,4.5
2013/8/27,69.48975651,56.41149949,2340.881,0.4336,2.820574975,2,4.5
2013/8/28,67.0248263,53.39805302,2328.056,0.6991,2.669902651,2,4.5
2013/8/29,60.83414816,49.27866222,2318.311,0.4481,2.463933111,2,4.5
2013/8/30,52.04050243,47.40509376,2313.91,0.46,2.370254688,2,4.5
2013/9/2,44.42963065,47.63694013,2320.344,1.4761,2.381847006,2,4.5
2013/9/3,44.6501329,50.60319577,2354.502,0.8193,2.530159789,2,4.5
2013/9/4,51.40907768,54.12031579,2350.699,0.4324,2.706015789,2,4.5
2013/9/5,42.30848152,57.66906056,2341.735,0.599,2.883453028,2,4.5
2013/9/6,49.5927374,61.52927949,2357.782,1.7029,3.076463975,2,4.5
2013/9/9,53.43158062,63.10701331,2440.609,5.4056,3.155350665,2,4.5
2013/9/10,62.22716451,63.94614567,2474.894,6.5323,3.197307283,2,4.5
2013/9/11,65.752853,63.26766602,2482.889,5.3832,3.163383301,2,4.5
2013/9/12,72.70154632,62.94334316,2507.455,6.5341,3.147167158,2,4.5
2013/9/13,65.46979511,61.29841283,2488.902,6.1755,3.064920642,2,4.5
2013/9/16,59.05914028,59.90268412,2478.39,5.0678,2.995134206,2,4.5
2013/9/17,58.46637479,58.67615349,2427.322,-0.5056,2.933807674,2,4.5
2013/9/18,58.15628659,57.52419487,2432.51,-1.6967,2.876209743,2,4.5
2013/9/23,63.80691584,56.35913161,2472.288,-0.3844,2.81795658,2,4.5
2013/9/24,62.83196437,53.88529052,2443.885,-2.5227,2.694264526,2,4.5
2013/9/25,57.09542281,51.07004684,2429.03,-2.3906,2.553502342,2,4.5
2013/9/26,51.69995652,47.4577619,2384.443,-3.8038,2.372888095,2,4.5
2013/9/27,51.55462306,44.25956933,2394.971,-1.3018,2.212978466,2,4.5
2013/9/30,51.16590703,42.54614863,2409.037,-0.9282,2.127307432,2,4.5
2013/10/8,48.96386933,40.9970955,2441.811,-1.203,2.049854775,2,4.5
2013/10/9,45.9405023,39.88079783,2453.583,0.428,1.994039892,2,4.5
2013/10/10,35.42171315,39.26832344,2429.317,0.0468,1.963416172,2,4.5
2013/10/11,32.51080109,40.23406792,2468.508,3.4957,2.011703396,2,4.5
2013/10/14,41.27409889,43.01064288,2472.542,3.2176,2.150532144,2,4.5
2013/10/15,41.87158821,44.32101111,2467.517,2.4271,2.216050556,2,4.5
2013/10/16,42.26608336,45.48424132,2421.371,-0.8035,2.274212066,2,4.5
2013/10/17,42.26565593,46.58892239,2413.33,-1.6177,2.329446119,2,4.5
2013/10/18,41.21618006,46.73685197,2426.054,-0.1015,2.336842599,2,4.5
2013/10/21,49.17025082,45.97348137,2471.322,0.1511,2.298674068,2,4.5
2013/10/22,49.1363083,44.13116823,2445.891,-1.0413,2.206558411,2,4.5
2013/10/23,48.85096944,43.58495703,2418.491,-1.9583,2.179247851,2,4.5
2013/10/24,48.89416979,41.81461876,2400.511,-0.8316,2.090730938,2,4.5
2013/10/25,43.15323343,39.66835603,2368.559,-1.8305,1.983417802,2,4.5
2013/10/28,36.63595641,39.48575804,2365.954,-2.4677,1.974287902,2,4.5
2013/10/29,38.116372,40.57899271,2372.053,-4.0758,2.028949636,2,4.5
2013/10/30,45.85904111,41.48719954,2407.471,-1.5537,2.074359977,2,4.5
2013/10/31,38.2289398,40.18659256,2373.718,-1.8355,2.009329628,2,4.5
2013/11/1,36.01659345,38.94521622,2384.96,-0.6185,1.947260811,2,4.5
2013/11/4,42.05764548,38.33146517,2380.454,0.5236,1.916573258,2,4.5
2013/11/5,43.19536444,37.88096221,2383.769,0.7729,1.89404811,2,4.5
2013/11/6,43.56561296,37.29368966,2353.568,-0.7518,1.864684483,2,4.5
2013/11/7,38.05539921,36.8043341,2340.552,-2.7979,1.840216705,2,4.5
2013/11/8,30.78068179,38.60471385,2307.945,-2.789,1.930235693,2,4.5
2013/11/11,32.33408713,41.66341418,2315.889,-2.9184,2.083170709,2,4.5
2013/11/12,39.35462773,44.34367236,2340,-1.6884,2.217183618,2,4.5
2013/11/13,39.67172915,47.28983673,2288.116,-4.045,2.364491836,2,4.5
2013/11/14,40.62947959,48.79376816,2304.501,-2.062,2.439688408,2,4.5
2013/11/15,48.85767774,50.35108948,2350.734,0.4972,2.517554474,2,4.5
2013/11/18,49.13288372,50.49590914,2428.903,5.2156,2.524795457,2,4.5
2013/11/19,48.41563622,50.62886389,2412.163,4.1822,2.531443195,2,4.5
2013/11/20,57.03161396,51.99030256,2424.85,3.6671,2.599515128,2,4.5
2013/11/21,48.69531775,53.06129254,2409.989,5.2715,2.653064627,2,4.5
2013/11/22,49.97340746,56.34666216,2397.962,4.0564,2.817333108,2,4.5
2013/11/25,49.72659572,57.91753787,2388.629,1.661,2.895876893,2,4.5
2013/11/26,49.93061223,60.49560802,2387.416,-1.7151,3.024780401,2,4.5
2013/11/27,56.58426824,64.07434317,2414.481,0.1078,3.203717159,2,4.5
2013/11/28,63.45755383,66.52599673,2439.53,0.6192,3.326299836,2,4.5
2013/11/29,68.40753546,66.64293082,2438.944,1.2081,3.332146541,2,4.5
2013/12/2,59.39866171,64.93599165,2418.788,0.8807,3.246799583,2,4.5
2013/12/3,65.19501668,63.65960988,2442.784,2.262,3.182980494,2,4.5
2013/12/4,71.40302312,61.5712692,2475.135,3.6371,3.07856346,2,4.5
2013/12/5,71.29418957,57.46346028,2468.197,2.2231,2.873173014,2,4.5
2013/12/6,64.15915839,53.48258183,2452.287,0.5411,2.674129091,2,4.5
2013/12/9,58.16590046,50.65140991,2450.872,0.5074,2.532570496,2,4.5
2013/12/10,51.74037103,47.79352819,2453.322,1.4338,2.38967641,2,4.5
2013/12/11,52.6649726,44.7843063,2412.763,-1.2115,2.239215315,2,4.5
